lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,22887244,22887583,22887414,339
results/06_tiger/lib1_MappedOn_tair10,Chr2,6034151,6034289,6034220,138
results/06_tiger/lib1_MappedOn_tair10,Chr2,7065969,7066044,7066007,75
results/06_tiger/lib1_MappedOn_tair10,Chr3,10808334,10808673,10808504,339
results/06_tiger/lib1_MappedOn_tair10,Chr4,658722,659462,659092,740
results/06_tiger/lib1_MappedOn_tair10,Chr4,8386992,8387166,8387079,174
results/06_tiger/lib1_MappedOn_tair10,Chr4,11152911,11153584,11153247,673
results/06_tiger/lib1_MappedOn_tair10,Chr5,3479940,3480114,3480027,174
results/06_tiger/lib1_MappedOn_tair10,Chr5,19453585,19453943,19453764,358
results/06_tiger/lib10_MappedOn_tair10,Chr1,11670152,11670205,11670178,53
results/06_tiger/lib10_MappedOn_tair10,Chr2,227811,228665,228238,854
results/06_tiger/lib10_MappedOn_tair10,Chr2,5832418,5832870,5832644,452
results/06_tiger/lib10_MappedOn_tair10,Chr3,15658120,15658622,15658371,502
results/06_tiger/lib10_MappedOn_tair10,Chr4,1304369,1304461,1304415,92
results/06_tiger/lib10_MappedOn_tair10,Chr4,12769558,12770274,12769916,716
results/06_tiger/lib10_MappedOn_tair10,Chr5,13560112,13560167,13560140,55
results/06_tiger/lib11_MappedOn_tair10,Chr1,23941534,23942499,23942016,965
results/06_tiger/lib11_MappedOn_tair10,Chr2,181285,184074,182679,2789
results/06_tiger/lib11_MappedOn_tair10,Chr3,7993232,7993925,7993578,693
results/06_tiger/lib11_MappedOn_tair10,Chr4,719346,719620,719483,274
results/06_tiger/lib11_MappedOn_tair10,Chr5,4692511,4695328,4693919,2817
results/06_tiger/lib11_MappedOn_tair10,Chr5,23087131,23088377,23087754,1246
results/06_tiger/lib12_MappedOn_tair10,Chr1,28208679,28209042,28208861,363
results/06_tiger/lib12_MappedOn_tair10,Chr2,354421,355286,354853,865
results/06_tiger/lib12_MappedOn_tair10,Chr2,13673564,13674110,13673837,546
results/06_tiger/lib12_MappedOn_tair10,Chr2,18446211,18446594,18446403,383
results/06_tiger/lib12_MappedOn_tair10,Chr3,2998476,2999226,2998851,750
