lib,chrs,start,stop,cos,width
35,Chr1,574588,576588,575588,2000
9,Chr1,594572,596572,595572,2000
41,Chr1,1498765,1500765,1499765,2000
24,Chr1,1929760,1931760,1930760,2000
81,Chr1,2326282,2328282,2327282,2000
44,Chr1,2433875,2435875,2434875,2000
67,Chr1,2443971,2445971,2444971,2000
24,Chr1,2633729,2635729,2634729,2000
53,Chr1,3300072,3302072,3301072,2000
88,Chr1,3427756,3429756,3428756,2000
7,Chr1,3749329,3751329,3750329,2000
2,Chr1,3891419,3893419,3892419,2000
94,Chr1,4064816,4066816,4065816,2000
95,Chr1,4123290,4125290,4124290,2000
5,Chr1,4221642,4223642,4222642,2000
43,Chr1,4874164,4876164,4875164,2000
14,Chr1,5065844,5067844,5066844,2000
73,Chr1,5168198,5170198,5169198,2000
9,Chr1,5294763,5296763,5295763,2000
96,Chr1,5362971,5364971,5363971,2000
91,Chr1,5667328,5669328,5668328,2000
19,Chr1,6496289,6498289,6497289,2000
37,Chr1,6549132,6551132,6550132,2000
22,Chr1,6645145,6647145,6646145,2000
61,Chr1,6933181,6935181,6934181,2000
87,Chr1,7768139,7770139,7769139,2000
67,Chr1,7830575,7832575,7831575,2000
32,Chr1,7926656,7928656,7927656,2000
19,Chr1,8199873,8201873,8200873,2000
51,Chr1,8307427,8309427,8308427,2000
96,Chr1,8347720,8349720,8348720,2000
22,Chr1,8398302,8400302,8399302,2000
88,Chr1,8732168,8734168,8733168,2000
6,Chr1,8980047,8982047,8981047,2000
69,Chr1,9122103,9124103,9123103,2000
78,Chr1,9261601,9263601,9262601,2000
65,Chr1,9718104,9720104,9719104,2000
79,Chr1,9976947,9978947,9977947,2000
38,Chr1,10065196,10067196,10066196,2000
58,Chr1,10167277,10169277,10168277,2000
15,Chr1,10494639,10496639,10495639,2000
38,Chr1,10569548,10571548,10570548,2000
65,Chr1,10642257,10644257,10643257,2000
4,Chr1,10912717,10914717,10913717,2000
20,Chr1,10978907,10980907,10979907,2000
46,Chr1,10991573,10993573,10992573,2000
51,Chr1,11115660,11117660,11116660,2000
72,Chr1,11144003,11146003,11145003,2000
30,Chr1,11211149,11213149,11212149,2000
28,Chr1,11218001,11220001,11219001,2000
39,Chr1,11303043,11305043,11304043,2000
29,Chr1,11496743,11498743,11497743,2000
10,Chr1,11691504,11693504,11692504,2000
90,Chr1,11842140,11844140,11843140,2000
70,Chr1,11995148,11997148,11996148,2000
5,Chr1,12007098,12009098,12008098,2000
63,Chr1,12086360,12088360,12087360,2000
54,Chr1,12251734,12253734,12252734,2000
61,Chr1,12258837,12260837,12259837,2000
33,Chr1,12317171,12319171,12318171,2000
4,Chr1,12443311,12445311,12444311,2000
79,Chr1,12516860,12518860,12517860,2000
47,Chr1,12517183,12519183,12518183,2000
74,Chr1,12923868,12925868,12924868,2000
92,Chr1,12964574,12966574,12965574,2000
66,Chr1,12979697,12981697,12980697,2000
24,Chr1,13078861,13080861,13079861,2000
48,Chr1,13086147,13088147,13087147,2000
20,Chr1,13125435,13127435,13126435,2000
87,Chr1,13151341,13153341,13152341,2000
25,Chr1,13151989,13153989,13152989,2000
34,Chr1,13154293,13156293,13155293,2000
26,Chr1,13462019,13464019,13463019,2000
85,Chr1,13463377,13465377,13464377,2000
71,Chr1,13656306,13658306,13657306,2000
57,Chr1,18025532,18027532,18026532,2000
39,Chr1,18048946,18050946,18049946,2000
89,Chr1,18102644,18104644,18103644,2000
47,Chr1,18253442,18255442,18254442,2000
60,Chr1,18253694,18255694,18254694,2000
56,Chr1,18260686,18262686,18261686,2000
53,Chr1,18271775,18273775,18272775,2000
84,Chr1,18273797,18275797,18274797,2000
48,Chr1,18394807,18396807,18395807,2000
71,Chr1,18429589,18431589,18430589,2000
75,Chr1,18562535,18564535,18563535,2000
72,Chr1,18595119,18597119,18596119,2000
