lib,chrs,start,stop,cos,width
44,Chr1,131210,133210,132210,2000
41,Chr1,162548,164548,163548,2000
22,Chr1,172705,174705,173705,2000
63,Chr1,378102,380102,379102,2000
19,Chr1,449312,451312,450312,2000
80,Chr1,542246,544246,543246,2000
67,Chr1,563264,565264,564264,2000
72,Chr1,593856,595856,594856,2000
48,Chr1,620554,622554,621554,2000
80,Chr1,626494,628494,627494,2000
29,Chr1,644671,646671,645671,2000
66,Chr1,667995,669995,668995,2000
85,Chr1,705771,707771,706771,2000
33,Chr1,955459,957459,956459,2000
38,Chr1,1102913,1104913,1103913,2000
96,Chr1,1125786,1127786,1126786,2000
14,Chr1,1149223,1151223,1150223,2000
32,Chr1,1153128,1155128,1154128,2000
93,Chr1,1159547,1161547,1160547,2000
4,Chr1,1176828,1178828,1177828,2000
10,Chr1,1222708,1224708,1223708,2000
8,Chr1,1224683,1226683,1225683,2000
45,Chr1,1416393,1418393,1417393,2000
16,Chr1,1427270,1429270,1428270,2000
34,Chr1,1450576,1452576,1451576,2000
82,Chr1,1508847,1510847,1509847,2000
90,Chr1,1547821,1549821,1548821,2000
50,Chr1,1563004,1565004,1564004,2000
55,Chr1,1575675,1577675,1576675,2000
76,Chr1,1577134,1579134,1578134,2000
43,Chr1,1591601,1593601,1592601,2000
89,Chr1,1595210,1597210,1596210,2000
37,Chr1,1617948,1619948,1618948,2000
42,Chr1,1618250,1620250,1619250,2000
23,Chr1,1744581,1746581,1745581,2000
64,Chr1,1777264,1779264,1778264,2000
32,Chr1,1821776,1823776,1822776,2000
11,Chr1,1847635,1849635,1848635,2000
8,Chr1,1855147,1857147,1856147,2000
4,Chr1,1888077,1890077,1889077,2000
13,Chr1,1891361,1893361,1892361,2000
86,Chr1,2108232,2110232,2109232,2000
89,Chr1,2149582,2151582,2150582,2000
51,Chr1,2241875,2243875,2242875,2000
91,Chr1,2294911,2296911,2295911,2000
56,Chr1,2326282,2328282,2327282,2000
45,Chr1,2342672,2344672,2343672,2000
69,Chr1,2369315,2371315,2370315,2000
60,Chr1,2716272,2718272,2717272,2000
35,Chr1,2757026,2759026,2758026,2000
11,Chr1,2772547,2774547,2773547,2000
15,Chr1,2868708,2870708,2869708,2000
