lib,chrs,start,stop,cos,width
17,Chr1,99982,101982,100982,2000
68,Chr1,135707,137707,136707,2000
36,Chr1,443436,445436,444436,2000
66,Chr1,443436,445436,444436,2000
55,Chr1,453248,455248,454248,2000
52,Chr1,594738,596738,595738,2000
63,Chr1,612350,614350,613350,2000
84,Chr1,627221,629221,628221,2000
63,Chr1,775411,777411,776411,2000
2,Chr1,1046773,1048773,1047773,2000
44,Chr1,1127663,1129663,1128663,2000
76,Chr1,1165004,1167004,1166004,2000
27,Chr1,1211601,1213601,1212601,2000
45,Chr1,1219971,1221971,1220971,2000
8,Chr1,1241837,1243837,1242837,2000
61,Chr1,1416393,1418393,1417393,2000
53,Chr1,1433315,1435315,1434315,2000
25,Chr1,1546990,1548990,1547990,2000
48,Chr1,1548340,1550340,1549340,2000
74,Chr1,1552013,1554013,1553013,2000
92,Chr1,1556770,1558770,1557770,2000
54,Chr1,1576306,1578306,1577306,2000
51,Chr1,1577741,1579741,1578741,2000
5,Chr1,1579318,1581318,1580318,2000
93,Chr1,1594572,1596572,1595572,2000
65,Chr1,1646647,1648647,1647647,2000
60,Chr1,1667867,1669867,1668867,2000
43,Chr1,1889059,1891059,1890059,2000
36,Chr1,2213565,2215565,2214565,2000
24,Chr1,2216732,2218732,2217732,2000
9,Chr1,2236926,2238926,2237926,2000
88,Chr1,2272299,2274299,2273299,2000
30,Chr1,2287753,2289753,2288753,2000
62,Chr1,2351735,2353735,2352735,2000
44,Chr1,2390682,2392682,2391682,2000
56,Chr1,2435862,2437862,2436862,2000
79,Chr1,2442859,2444859,2443859,2000
26,Chr1,2443971,2445971,2444971,2000
91,Chr1,2628473,2630473,2629473,2000
96,Chr1,2630083,2632083,2631083,2000
29,Chr1,2633729,2635729,2634729,2000
75,Chr1,2669313,2671313,2670313,2000
6,Chr1,2679246,2681246,2680246,2000
45,Chr1,2827237,2829237,2828237,2000
59,Chr1,2853024,2855024,2854024,2000
37,Chr1,2882630,2884630,2883630,2000
7,Chr1,2904937,2906937,2905937,2000
41,Chr1,2988215,2990215,2989215,2000
94,Chr1,3241919,3243919,3242919,2000
41,Chr1,3243294,3245294,3244294,2000
23,Chr1,3263758,3265758,3264758,2000
5,Chr1,3269513,3271513,3270513,2000
19,Chr1,3274315,3276315,3275315,2000
86,Chr1,3275306,3277306,3276306,2000
55,Chr1,3447692,3449692,3448692,2000
26,Chr1,3483618,3485618,3484618,2000
41,Chr1,3684348,3686348,3685348,2000
21,Chr1,3695804,3697804,3696804,2000
92,Chr1,3706270,3708270,3707270,2000
62,Chr1,3725048,3727048,3726048,2000
81,Chr1,3748901,3750901,3749901,2000
1,Chr1,3864123,3866123,3865123,2000
26,Chr1,3931735,3933735,3932735,2000
47,Chr1,4048414,4050414,4049414,2000
35,Chr1,4060225,4062225,4061225,2000
16,Chr1,4083841,4085841,4084841,2000
13,Chr1,4197869,4199869,4198869,2000
6,Chr1,4215835,4217835,4216835,2000
77,Chr1,4277888,4279888,4278888,2000
77,Chr1,4289469,4291469,4290469,2000
49,Chr1,4292104,4294104,4293104,2000
80,Chr1,4426639,4428639,4427639,2000
48,Chr1,4546127,4548127,4547127,2000
83,Chr1,4602410,4604410,4603410,2000
31,Chr1,4631026,4633026,4632026,2000
43,Chr1,4631587,4633587,4632587,2000
18,Chr1,4770362,4772362,4771362,2000
20,Chr1,4785974,4787974,4786974,2000
78,Chr1,4867511,4869511,4868511,2000
47,Chr1,4870778,4872778,4871778,2000
9,Chr1,4877393,4879393,4878393,2000
14,Chr1,4895517,4897517,4896517,2000
27,Chr1,5328316,5330316,5329316,2000
31,Chr1,5364632,5366632,5365632,2000
85,Chr1,5365361,5367361,5366361,2000
20,Chr1,5428342,5430342,5429342,2000
73,Chr1,5444276,5446276,5445276,2000
18,Chr1,5511962,5513962,5512962,2000
