lib,chrs,start,stop,cos,width
49,Chr1,102020,104020,103020,2000
91,Chr1,107401,109401,108401,2000
18,Chr1,110273,112273,111273,2000
79,Chr1,135707,137707,136707,2000
61,Chr1,160945,162945,161945,2000
63,Chr1,185702,187702,186702,2000
83,Chr1,198695,200695,199695,2000
78,Chr1,241150,243150,242150,2000
14,Chr1,371282,373282,372282,2000
65,Chr1,378102,380102,379102,2000
3,Chr1,435517,437517,436517,2000
33,Chr1,450433,452433,451433,2000
74,Chr1,462960,464960,463960,2000
8,Chr1,462960,464960,463960,2000
17,Chr1,465345,467345,466345,2000
80,Chr1,474777,476777,475777,2000
57,Chr1,498872,500872,499872,2000
96,Chr1,509716,511716,510716,2000
1,Chr1,580070,582070,581070,2000
91,Chr1,594999,596999,595999,2000
56,Chr1,598797,600797,599797,2000
45,Chr1,617864,619864,618864,2000
41,Chr1,618159,620159,619159,2000
28,Chr1,628968,630968,629968,2000
23,Chr1,659303,661303,660303,2000
61,Chr1,695028,697028,696028,2000
53,Chr1,751836,753836,752836,2000
38,Chr1,764356,766356,765356,2000
25,Chr1,787947,789947,788947,2000
31,Chr1,1123769,1125769,1124769,2000
72,Chr1,1140969,1142969,1141969,2000
5,Chr1,1161752,1163752,1162752,2000
94,Chr1,1163009,1165009,1164009,2000
77,Chr1,1165434,1167434,1166434,2000
22,Chr1,1167789,1169789,1168789,2000
73,Chr1,1175734,1177734,1176734,2000
49,Chr1,1182449,1184449,1183449,2000
92,Chr1,1204448,1206448,1205448,2000
85,Chr1,1222058,1224058,1223058,2000
41,Chr1,1223571,1225571,1224571,2000
40,Chr1,1224018,1226018,1225018,2000
34,Chr1,1242962,1244962,1243962,2000
93,Chr1,1285531,1287531,1286531,2000
60,Chr1,1335779,1337779,1336779,2000
71,Chr1,1335779,1337779,1336779,2000
87,Chr1,1369083,1371083,1370083,2000
86,Chr1,1434192,1436192,1435192,2000
6,Chr1,1435170,1437170,1436170,2000
8,Chr1,1470685,1472685,1471685,2000
35,Chr1,1547414,1549414,1548414,2000
62,Chr1,1557354,1559354,1558354,2000
23,Chr1,1557724,1559724,1558724,2000
37,Chr1,1575217,1577217,1576217,2000
87,Chr1,1577134,1579134,1578134,2000
33,Chr1,1602992,1604992,1603992,2000
67,Chr1,1615268,1617268,1616268,2000
3,Chr1,1672908,1674908,1673908,2000
24,Chr1,1693903,1695903,1694903,2000
44,Chr1,1698110,1700110,1699110,2000
79,Chr1,1723335,1725335,1724335,2000
69,Chr1,1729899,1731899,1730899,2000
73,Chr1,1749667,1751667,1750667,2000
68,Chr1,1776450,1778450,1777450,2000
73,Chr1,1777925,1779925,1778925,2000
30,Chr1,1781394,1783394,1782394,2000
46,Chr1,1782354,1784354,1783354,2000
14,Chr1,1821776,1823776,1822776,2000
26,Chr1,1821776,1823776,1822776,2000
78,Chr1,1846448,1848448,1847448,2000
19,Chr1,1848721,1850721,1849721,2000
17,Chr1,1945000,1947000,1946000,2000
89,Chr1,1945245,1947245,1946245,2000
6,Chr1,1968746,1970746,1969746,2000
74,Chr1,2001717,2003717,2002717,2000
10,Chr1,2108967,2110967,2109967,2000
16,Chr1,2182436,2184436,2183436,2000
40,Chr1,2190721,2192721,2191721,2000
81,Chr1,2194162,2196162,2195162,2000
35,Chr1,2205458,2207458,2206458,2000
6,Chr1,2215682,2217682,2216682,2000
29,Chr1,2216732,2218732,2217732,2000
29,Chr1,2218098,2220098,2219098,2000
70,Chr1,2239453,2241453,2240453,2000
63,Chr1,2240900,2242900,2241900,2000
92,Chr1,2270517,2272517,2271517,2000
84,Chr1,2294911,2296911,2295911,2000
