lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,26519303,26520424,26519863,1121
results/06_tiger/lib1_MappedOn_tair10,Chr2,10666721,10666964,10666843,243
results/06_tiger/lib1_MappedOn_tair10,Chr3,16890103,16890436,16890269,333
results/06_tiger/lib1_MappedOn_tair10,Chr4,8222070,8222655,8222362,585
results/06_tiger/lib1_MappedOn_tair10,Chr4,17432191,17432639,17432415,448
results/06_tiger/lib1_MappedOn_tair10,Chr5,765472,765618,765545,146
results/06_tiger/lib1_MappedOn_tair10,Chr5,8739364,8739898,8739631,534
results/06_tiger/lib1_MappedOn_tair10,Chr5,18344397,18345117,18344757,720
results/06_tiger/lib1_MappedOn_tair10,Chr5,22174890,22175344,22175117,454
results/06_tiger/lib1_MappedOn_tair10,Chr5,26254090,26254698,26254394,608
results/06_tiger/lib10_MappedOn_tair10,Chr1,28918510,28919006,28918758,496
results/06_tiger/lib10_MappedOn_tair10,Chr2,19261847,19262246,19262047,399
results/06_tiger/lib10_MappedOn_tair10,Chr3,11807089,11807309,11807199,220
results/06_tiger/lib10_MappedOn_tair10,Chr5,1562536,1563821,1563178,1285
results/06_tiger/lib10_MappedOn_tair10,Chr5,10148720,10148947,10148834,227
results/06_tiger/lib11_MappedOn_tair10,Chr1,9955811,9955866,9955839,55
results/06_tiger/lib11_MappedOn_tair10,Chr1,20493296,20496195,20494746,2899
results/06_tiger/lib11_MappedOn_tair10,Chr1,29422171,29422753,29422462,582
results/06_tiger/lib11_MappedOn_tair10,Chr2,6849856,6850123,6849990,267
results/06_tiger/lib11_MappedOn_tair10,Chr3,10772633,10777435,10775034,4802
results/06_tiger/lib11_MappedOn_tair10,Chr3,23256677,23257482,23257079,805
results/06_tiger/lib11_MappedOn_tair10,Chr4,697260,713314,705287,16054
results/06_tiger/lib11_MappedOn_tair10,Chr4,6821435,6822620,6822027,1185
results/06_tiger/lib11_MappedOn_tair10,Chr4,11490440,11491597,11491018,1157
results/06_tiger/lib11_MappedOn_tair10,Chr5,22073660,22074132,22073896,472
results/06_tiger/lib12_MappedOn_tair10,Chr1,18328784,18329053,18328918,269
results/06_tiger/lib12_MappedOn_tair10,Chr1,28211477,28211885,28211681,408
results/06_tiger/lib12_MappedOn_tair10,Chr2,617852,618345,618098,493
results/06_tiger/lib12_MappedOn_tair10,Chr2,19101619,19103091,19102355,1472
results/06_tiger/lib12_MappedOn_tair10,Chr4,12079217,12079268,12079243,51
results/06_tiger/lib12_MappedOn_tair10,Chr5,828922,829009,828966,87
results/06_tiger/lib12_MappedOn_tair10,Chr5,8458652,8458729,8458690,77
results/06_tiger/lib12_MappedOn_tair10,Chr5,25238539,25239365,25238952,826
results/06_tiger/lib13_MappedOn_tair10,Chr1,7014014,7014367,7014190,353
results/06_tiger/lib13_MappedOn_tair10,Chr1,16891348,16891973,16891660,625
results/06_tiger/lib13_MappedOn_tair10,Chr1,19331912,19332438,19332175,526
results/06_tiger/lib13_MappedOn_tair10,Chr2,486199,486203,486201,4
results/06_tiger/lib13_MappedOn_tair10,Chr3,4789502,4789650,4789576,148
results/06_tiger/lib13_MappedOn_tair10,Chr3,10190969,10190989,10190979,20
results/06_tiger/lib13_MappedOn_tair10,Chr4,6515373,6515553,6515463,180
results/06_tiger/lib13_MappedOn_tair10,Chr5,9517427,9518089,9517758,662
results/06_tiger/lib13_MappedOn_tair10,Chr5,18211633,18212536,18212085,903
results/06_tiger/lib14_MappedOn_tair10,Chr1,4120891,4121964,4121427,1073
results/06_tiger/lib14_MappedOn_tair10,Chr1,16133417,16133722,16133569,305
results/06_tiger/lib14_MappedOn_tair10,Chr2,6926581,6927055,6926818,474
results/06_tiger/lib14_MappedOn_tair10,Chr3,8547405,8547485,8547445,80
results/06_tiger/lib14_MappedOn_tair10,Chr3,18343631,18343815,18343723,184
results/06_tiger/lib14_MappedOn_tair10,Chr5,11983583,11983753,11983668,170
results/06_tiger/lib15_MappedOn_tair10,Chr1,8863024,8863343,8863184,319
results/06_tiger/lib15_MappedOn_tair10,Chr1,16778402,16778504,16778453,102
results/06_tiger/lib15_MappedOn_tair10,Chr2,7751956,7752337,7752146,381
results/06_tiger/lib15_MappedOn_tair10,Chr2,19319049,19320501,19319775,1452
results/06_tiger/lib15_MappedOn_tair10,Chr3,7617940,7618063,7618002,123
results/06_tiger/lib15_MappedOn_tair10,Chr4,621475,623123,622299,1648
