lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,16141681,16141870,16141775,189
results/06_tiger/lib1_MappedOn_tair10,Chr1,25275728,25276330,25276029,602
results/06_tiger/lib1_MappedOn_tair10,Chr1,28287225,28288187,28287706,962
results/06_tiger/lib1_MappedOn_tair10,Chr2,141687,141903,141795,216
results/06_tiger/lib1_MappedOn_tair10,Chr2,11321269,11324386,11322827,3117
results/06_tiger/lib1_MappedOn_tair10,Chr4,8415877,8416527,8416202,650
results/06_tiger/lib1_MappedOn_tair10,Chr4,17635911,17636710,17636311,799
results/06_tiger/lib1_MappedOn_tair10,Chr5,8921770,8922736,8922253,966
results/06_tiger/lib1_MappedOn_tair10,Chr5,13907046,13907263,13907154,217
results/06_tiger/lib1_MappedOn_tair10,Chr5,16798192,16798375,16798284,183
results/06_tiger/lib10_MappedOn_tair10,Chr1,16800944,16801304,16801124,360
results/06_tiger/lib10_MappedOn_tair10,Chr1,25925065,25925105,25925085,40
results/06_tiger/lib10_MappedOn_tair10,Chr2,2900921,2900982,2900951,61
results/06_tiger/lib10_MappedOn_tair10,Chr2,18025158,18025694,18025426,536
results/06_tiger/lib10_MappedOn_tair10,Chr3,11743416,11743742,11743579,326
results/06_tiger/lib10_MappedOn_tair10,Chr4,12947668,12947805,12947736,137
results/06_tiger/lib10_MappedOn_tair10,Chr5,9866366,9866433,9866400,67
results/06_tiger/lib10_MappedOn_tair10,Chr5,16610651,16611366,16611009,715
results/06_tiger/lib11_MappedOn_tair10,Chr2,15127772,15128518,15128145,746
results/06_tiger/lib11_MappedOn_tair10,Chr3,18513032,18513701,18513366,669
results/06_tiger/lib11_MappedOn_tair10,Chr4,6803265,6803364,6803315,99
results/06_tiger/lib11_MappedOn_tair10,Chr5,5615435,5616674,5616055,1239
results/06_tiger/lib11_MappedOn_tair10,Chr5,23248305,23255309,23251807,7004
results/06_tiger/lib12_MappedOn_tair10,Chr1,12030120,12031643,12030882,1523
results/06_tiger/lib12_MappedOn_tair10,Chr1,26958148,26958919,26958534,771
