lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,654496,655639,655068,1143
results/06_tiger/lib1_MappedOn_tair10,Chr1,19875236,19875782,19875509,546
results/06_tiger/lib1_MappedOn_tair10,Chr2,7361844,7362057,7361950,213
results/06_tiger/lib1_MappedOn_tair10,Chr2,17518338,17519563,17518950,1225
results/06_tiger/lib1_MappedOn_tair10,Chr3,10075214,10075343,10075278,129
results/06_tiger/lib1_MappedOn_tair10,Chr4,156944,157203,157074,259
results/06_tiger/lib1_MappedOn_tair10,Chr4,18295387,18295625,18295506,238
results/06_tiger/lib1_MappedOn_tair10,Chr5,7451246,7451318,7451282,72
results/06_tiger/lib10_MappedOn_tair10,Chr1,10666142,10666147,10666144,5
results/06_tiger/lib10_MappedOn_tair10,Chr1,28003037,28004981,28004009,1944
results/06_tiger/lib10_MappedOn_tair10,Chr2,1492710,1493004,1492857,294
results/06_tiger/lib10_MappedOn_tair10,Chr2,3094546,3094624,3094585,78
results/06_tiger/lib10_MappedOn_tair10,Chr2,4309554,4309725,4309640,171
results/06_tiger/lib10_MappedOn_tair10,Chr3,9836293,9837698,9836995,1405
results/06_tiger/lib10_MappedOn_tair10,Chr4,17594965,17595849,17595407,884
results/06_tiger/lib11_MappedOn_tair10,Chr1,8654700,8655442,8655071,742
results/06_tiger/lib11_MappedOn_tair10,Chr1,24537477,24538166,24537821,689
results/06_tiger/lib11_MappedOn_tair10,Chr2,11583212,11583711,11583462,499
results/06_tiger/lib11_MappedOn_tair10,Chr3,10143420,10143738,10143579,318
results/06_tiger/lib11_MappedOn_tair10,Chr3,16558921,16558989,16558955,68
results/06_tiger/lib11_MappedOn_tair10,Chr4,5710119,5710375,5710247,256
results/06_tiger/lib11_MappedOn_tair10,Chr5,9650578,9650630,9650604,52
results/06_tiger/lib12_MappedOn_tair10,Chr1,10967721,10968050,10967885,329
results/06_tiger/lib12_MappedOn_tair10,Chr1,20237048,20238139,20237594,1091
results/06_tiger/lib12_MappedOn_tair10,Chr1,24972402,24973085,24972744,683
