lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,10000355,10000685,10000520,330
results/06_tiger/lib1_MappedOn_tair10,Chr1,17861358,17861400,17861379,42
results/06_tiger/lib1_MappedOn_tair10,Chr1,24361690,24361763,24361726,73
results/06_tiger/lib1_MappedOn_tair10,Chr3,2888386,2889198,2888792,812
results/06_tiger/lib1_MappedOn_tair10,Chr3,9169096,9171124,9170110,2028
results/06_tiger/lib1_MappedOn_tair10,Chr4,5375941,5376984,5376463,1043
results/06_tiger/lib1_MappedOn_tair10,Chr4,7321356,7321577,7321466,221
results/06_tiger/lib1_MappedOn_tair10,Chr5,14959076,14959434,14959255,358
results/06_tiger/lib10_MappedOn_tair10,Chr1,24877989,24878437,24878213,448
results/06_tiger/lib10_MappedOn_tair10,Chr3,10356228,10356274,10356251,46
results/06_tiger/lib10_MappedOn_tair10,Chr3,18813027,18814546,18813787,1519
results/06_tiger/lib10_MappedOn_tair10,Chr4,610997,611716,611357,719
results/06_tiger/lib10_MappedOn_tair10,Chr4,11911717,11912017,11911867,300
results/06_tiger/lib10_MappedOn_tair10,Chr5,2083454,2083951,2083702,497
results/06_tiger/lib10_MappedOn_tair10,Chr5,15500870,15501124,15500997,254
results/06_tiger/lib10_MappedOn_tair10,Chr5,22083186,22083452,22083319,266
results/06_tiger/lib11_MappedOn_tair10,Chr1,17894339,17895180,17894759,841
results/06_tiger/lib11_MappedOn_tair10,Chr1,20785180,20785619,20785400,439
results/06_tiger/lib11_MappedOn_tair10,Chr1,29310351,29311486,29310919,1135
results/06_tiger/lib11_MappedOn_tair10,Chr2,391724,393300,392512,1576
results/06_tiger/lib11_MappedOn_tair10,Chr2,5920713,5920848,5920781,135
results/06_tiger/lib11_MappedOn_tair10,Chr3,2442206,2444719,2443462,2513
results/06_tiger/lib11_MappedOn_tair10,Chr5,842342,842553,842448,211
results/06_tiger/lib11_MappedOn_tair10,Chr5,16943219,16943349,16943284,130
results/06_tiger/lib11_MappedOn_tair10,Chr5,24752277,24753021,24752649,744
results/06_tiger/lib12_MappedOn_tair10,Chr1,1482743,1483156,1482949,413
results/06_tiger/lib12_MappedOn_tair10,Chr1,8393447,8393795,8393621,348
results/06_tiger/lib12_MappedOn_tair10,Chr1,29267276,29270178,29268727,2902
results/06_tiger/lib12_MappedOn_tair10,Chr2,7252882,7253017,7252950,135
results/06_tiger/lib12_MappedOn_tair10,Chr2,7712869,7713178,7713023,309
results/06_tiger/lib12_MappedOn_tair10,Chr2,14782215,14784431,14783323,2216
results/06_tiger/lib12_MappedOn_tair10,Chr3,3879684,3882500,3881092,2816
results/06_tiger/lib12_MappedOn_tair10,Chr3,16560670,16560925,16560798,255
results/06_tiger/lib12_MappedOn_tair10,Chr4,527930,528200,528065,270
results/06_tiger/lib12_MappedOn_tair10,Chr4,5235645,5235725,5235685,80
results/06_tiger/lib13_MappedOn_tair10,Chr1,4867069,4867868,4867469,799
results/06_tiger/lib13_MappedOn_tair10,Chr1,19106256,19106542,19106399,286
results/06_tiger/lib13_MappedOn_tair10,Chr2,6670379,6677503,6673941,7124
results/06_tiger/lib13_MappedOn_tair10,Chr2,10562512,10563104,10562808,592
results/06_tiger/lib13_MappedOn_tair10,Chr3,9401390,9401770,9401580,380
results/06_tiger/lib13_MappedOn_tair10,Chr3,10949637,10949969,10949803,332
results/06_tiger/lib13_MappedOn_tair10,Chr4,8855718,8855833,8855776,115
results/06_tiger/lib14_MappedOn_tair10,Chr1,16127302,16127975,16127638,673
results/06_tiger/lib14_MappedOn_tair10,Chr2,6796983,6801370,6799177,4387
results/06_tiger/lib14_MappedOn_tair10,Chr3,874987,875044,875015,57
results/06_tiger/lib14_MappedOn_tair10,Chr3,18313860,18314052,18313956,192
results/06_tiger/lib14_MappedOn_tair10,Chr4,5740779,5741151,5740965,372
results/06_tiger/lib14_MappedOn_tair10,Chr4,9448398,9448645,9448522,247
results/06_tiger/lib14_MappedOn_tair10,Chr5,15396521,15397222,15396871,701
results/06_tiger/lib15_MappedOn_tair10,Chr1,643447,644148,643797,701
results/06_tiger/lib15_MappedOn_tair10,Chr1,3309603,3309689,3309646,86
results/06_tiger/lib15_MappedOn_tair10,Chr1,19630741,19637014,19633877,6273
results/06_tiger/lib15_MappedOn_tair10,Chr1,26362386,26364885,26363636,2499
results/06_tiger/lib15_MappedOn_tair10,Chr1,27699755,27700198,27699977,443
results/06_tiger/lib15_MappedOn_tair10,Chr2,609692,609933,609812,241
results/06_tiger/lib15_MappedOn_tair10,Chr3,1008302,1008462,1008382,160
results/06_tiger/lib15_MappedOn_tair10,Chr3,22924693,22927051,22925872,2358
results/06_tiger/lib15_MappedOn_tair10,Chr4,5362948,5363080,5363014,132
results/06_tiger/lib15_MappedOn_tair10,Chr5,6039700,6039814,6039757,114
results/06_tiger/lib15_MappedOn_tair10,Chr5,7979031,7979855,7979443,824
results/06_tiger/lib15_MappedOn_tair10,Chr5,16811705,16812488,16812097,783
results/06_tiger/lib15_MappedOn_tair10,Chr5,23066173,23066951,23066562,778
results/06_tiger/lib16_MappedOn_tair10,Chr1,12734889,12734970,12734929,81
results/06_tiger/lib16_MappedOn_tair10,Chr1,28251270,28251332,28251301,62
results/06_tiger/lib16_MappedOn_tair10,Chr2,2325148,2325502,2325325,354
results/06_tiger/lib16_MappedOn_tair10,Chr2,10809163,10809444,10809303,281
results/06_tiger/lib16_MappedOn_tair10,Chr5,9407748,9407974,9407861,226
results/06_tiger/lib17_MappedOn_tair10,Chr1,16738270,16738479,16738374,209
results/06_tiger/lib17_MappedOn_tair10,Chr2,9983182,9983554,9983368,372
results/06_tiger/lib17_MappedOn_tair10,Chr3,4343925,4344146,4344035,221
results/06_tiger/lib17_MappedOn_tair10,Chr4,1539210,1539388,1539299,178
results/06_tiger/lib17_MappedOn_tair10,Chr4,17807029,17807234,17807131,205
results/06_tiger/lib17_MappedOn_tair10,Chr5,9497596,9497845,9497720,249
results/06_tiger/lib18_MappedOn_tair10,Chr1,2936381,2941598,2938989,5217
results/06_tiger/lib18_MappedOn_tair10,Chr1,13655453,13655620,13655537,167
results/06_tiger/lib18_MappedOn_tair10,Chr1,21105906,21106061,21105984,155
results/06_tiger/lib18_MappedOn_tair10,Chr1,25724742,25726065,25725404,1323
results/06_tiger/lib18_MappedOn_tair10,Chr5,6481740,6482344,6482042,604
results/06_tiger/lib18_MappedOn_tair10,Chr5,26138113,26138126,26138119,13
results/06_tiger/lib19_MappedOn_tair10,Chr1,17033272,17033350,17033311,78
results/06_tiger/lib19_MappedOn_tair10,Chr1,19547255,19547363,19547309,108
results/06_tiger/lib19_MappedOn_tair10,Chr2,6795275,6795431,6795353,156
results/06_tiger/lib19_MappedOn_tair10,Chr4,153434,153441,153438,7
results/06_tiger/lib19_MappedOn_tair10,Chr4,18144152,18144687,18144420,535
results/06_tiger/lib19_MappedOn_tair10,Chr5,910152,910331,910242,179
results/06_tiger/lib19_MappedOn_tair10,Chr5,14981023,14981371,14981197,348
results/06_tiger/lib19_MappedOn_tair10,Chr5,19395408,19396114,19395761,706
results/06_tiger/lib2_MappedOn_tair10,Chr1,5954869,5956670,5955769,1801
results/06_tiger/lib2_MappedOn_tair10,Chr1,16644400,16644602,16644501,202
results/06_tiger/lib2_MappedOn_tair10,Chr1,26032502,26032582,26032542,80
results/06_tiger/lib2_MappedOn_tair10,Chr1,30159286,30159582,30159434,296
results/06_tiger/lib2_MappedOn_tair10,Chr2,19334748,19335348,19335048,600
results/06_tiger/lib2_MappedOn_tair10,Chr3,8959780,8959830,8959805,50
results/06_tiger/lib2_MappedOn_tair10,Chr3,21298252,21300447,21299350,2195
results/06_tiger/lib2_MappedOn_tair10,Chr4,133527,134356,133941,829
results/06_tiger/lib2_MappedOn_tair10,Chr4,9890628,9890875,9890752,247
results/06_tiger/lib2_MappedOn_tair10,Chr4,12135345,12135610,12135477,265
results/06_tiger/lib2_MappedOn_tair10,Chr5,574984,575271,575128,287
results/06_tiger/lib20_MappedOn_tair10,Chr1,9085990,9087044,9086517,1054
results/06_tiger/lib20_MappedOn_tair10,Chr2,1926865,1927123,1926994,258
results/06_tiger/lib20_MappedOn_tair10,Chr3,15971789,15972341,15972065,552
results/06_tiger/lib20_MappedOn_tair10,Chr4,5707492,5708678,5708085,1186
results/06_tiger/lib21_MappedOn_tair10,Chr1,9335274,9335487,9335380,213
results/06_tiger/lib21_MappedOn_tair10,Chr1,26374262,26376336,26375299,2074
results/06_tiger/lib21_MappedOn_tair10,Chr2,16375412,16376040,16375726,628
results/06_tiger/lib21_MappedOn_tair10,Chr4,11222601,11223473,11223037,872
results/06_tiger/lib21_MappedOn_tair10,Chr5,9961011,9961398,9961205,387
results/06_tiger/lib22_MappedOn_tair10,Chr1,11475604,11475673,11475638,69
results/06_tiger/lib22_MappedOn_tair10,Chr1,16641540,16641851,16641696,311
results/06_tiger/lib22_MappedOn_tair10,Chr1,27120039,27120883,27120461,844
