lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,129841,135853,132847,6012
results/06_tiger/lib1_MappedOn_tair10,Chr2,469938,470841,470390,903
results/06_tiger/lib1_MappedOn_tair10,Chr2,9356663,9357937,9357300,1274
results/06_tiger/lib1_MappedOn_tair10,Chr2,11907623,11907916,11907769,293
results/06_tiger/lib1_MappedOn_tair10,Chr3,2957061,2957842,2957451,781
results/06_tiger/lib1_MappedOn_tair10,Chr4,6030484,6031526,6031005,1042
results/06_tiger/lib10_MappedOn_tair10,Chr1,16838740,16839277,16839008,537
results/06_tiger/lib10_MappedOn_tair10,Chr1,29191660,29193419,29192540,1759
results/06_tiger/lib10_MappedOn_tair10,Chr2,6959586,6959762,6959674,176
results/06_tiger/lib10_MappedOn_tair10,Chr2,9831190,9831301,9831246,111
results/06_tiger/lib10_MappedOn_tair10,Chr3,11721349,11722060,11721705,711
results/06_tiger/lib10_MappedOn_tair10,Chr4,5660556,5660757,5660656,201
results/06_tiger/lib10_MappedOn_tair10,Chr5,8747476,8747695,8747586,219
results/06_tiger/lib11_MappedOn_tair10,Chr1,9310815,9313720,9312267,2905
results/06_tiger/lib11_MappedOn_tair10,Chr2,6506637,6506706,6506671,69
results/06_tiger/lib11_MappedOn_tair10,Chr3,10950822,10951558,10951190,736
results/06_tiger/lib11_MappedOn_tair10,Chr3,16813945,16814101,16814023,156
results/06_tiger/lib11_MappedOn_tair10,Chr4,1608664,1609497,1609080,833
results/06_tiger/lib11_MappedOn_tair10,Chr4,9721304,9722172,9721738,868
results/06_tiger/lib12_MappedOn_tair10,Chr1,7662060,7664302,7663181,2242
results/06_tiger/lib12_MappedOn_tair10,Chr1,17383230,17384390,17383810,1160
results/06_tiger/lib12_MappedOn_tair10,Chr2,9387384,9387426,9387405,42
results/06_tiger/lib12_MappedOn_tair10,Chr2,12423071,12423875,12423473,804
results/06_tiger/lib12_MappedOn_tair10,Chr3,6431518,6431583,6431550,65
results/06_tiger/lib12_MappedOn_tair10,Chr4,7729772,7730354,7730063,582
results/06_tiger/lib12_MappedOn_tair10,Chr5,8370077,8370525,8370301,448
results/06_tiger/lib12_MappedOn_tair10,Chr5,9967780,9968001,9967890,221
results/06_tiger/lib13_MappedOn_tair10,Chr1,11172927,11173110,11173019,183
results/06_tiger/lib13_MappedOn_tair10,Chr1,20164452,20164509,20164480,57
results/06_tiger/lib13_MappedOn_tair10,Chr2,10191196,10191787,10191492,591
results/06_tiger/lib13_MappedOn_tair10,Chr3,2357384,2358186,2357785,802
results/06_tiger/lib13_MappedOn_tair10,Chr3,2995852,2995942,2995897,90
results/06_tiger/lib13_MappedOn_tair10,Chr3,15223649,15224306,15223977,657
results/06_tiger/lib13_MappedOn_tair10,Chr5,8747298,8747476,8747387,178
results/06_tiger/lib14_MappedOn_tair10,Chr1,19879139,19879246,19879193,107
results/06_tiger/lib14_MappedOn_tair10,Chr2,382229,383692,382961,1463
results/06_tiger/lib14_MappedOn_tair10,Chr3,326136,328777,327456,2641
results/06_tiger/lib14_MappedOn_tair10,Chr3,10076024,10077467,10076746,1443
results/06_tiger/lib14_MappedOn_tair10,Chr5,887968,888973,888470,1005
results/06_tiger/lib14_MappedOn_tair10,Chr5,10263373,10263458,10263415,85
results/06_tiger/lib14_MappedOn_tair10,Chr5,21358201,21358264,21358233,63
results/06_tiger/lib14_MappedOn_tair10,Chr5,22317312,22318436,22317874,1124
results/06_tiger/lib15_MappedOn_tair10,Chr1,4954007,4966392,4960199,12385
results/06_tiger/lib15_MappedOn_tair10,Chr1,17344208,17350424,17347316,6216
results/06_tiger/lib15_MappedOn_tair10,Chr2,18228405,18259080,18243743,30675
results/06_tiger/lib15_MappedOn_tair10,Chr3,11105718,11105993,11105856,275
results/06_tiger/lib15_MappedOn_tair10,Chr5,8911553,8912309,8911931,756
results/06_tiger/lib16_MappedOn_tair10,Chr1,17254400,17254591,17254496,191
results/06_tiger/lib16_MappedOn_tair10,Chr2,5677334,5678203,5677768,869
results/06_tiger/lib16_MappedOn_tair10,Chr2,7603914,7604704,7604309,790
results/06_tiger/lib16_MappedOn_tair10,Chr3,1481467,1483431,1482449,1964
results/06_tiger/lib16_MappedOn_tair10,Chr3,10738349,10738388,10738369,39
results/06_tiger/lib16_MappedOn_tair10,Chr3,15354528,15354687,15354608,159
results/06_tiger/lib16_MappedOn_tair10,Chr4,280202,280319,280260,117
results/06_tiger/lib16_MappedOn_tair10,Chr5,9158035,9159605,9158820,1570
results/06_tiger/lib16_MappedOn_tair10,Chr5,10804702,10804802,10804752,100
results/06_tiger/lib16_MappedOn_tair10,Chr5,26244607,26245196,26244901,589
results/06_tiger/lib17_MappedOn_tair10,Chr1,8376148,8376407,8376278,259
results/06_tiger/lib17_MappedOn_tair10,Chr1,16132662,16132664,16132663,2
results/06_tiger/lib17_MappedOn_tair10,Chr1,26663298,26663687,26663492,389
results/06_tiger/lib17_MappedOn_tair10,Chr2,12944830,12946156,12945493,1326
results/06_tiger/lib17_MappedOn_tair10,Chr3,11282749,11282800,11282775,51
results/06_tiger/lib17_MappedOn_tair10,Chr3,18267444,18267495,18267470,51
results/06_tiger/lib17_MappedOn_tair10,Chr4,7738847,7739476,7739161,629
results/06_tiger/lib17_MappedOn_tair10,Chr4,9252831,9252951,9252891,120
