lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,767852,767908,767880,56
results/06_tiger/lib1_MappedOn_tair10,Chr1,1174170,1174243,1174206,73
results/06_tiger/lib1_MappedOn_tair10,Chr1,22574567,22574596,22574581,29
results/06_tiger/lib1_MappedOn_tair10,Chr1,30405546,30405638,30405592,92
results/06_tiger/lib1_MappedOn_tair10,Chr2,6394378,6394516,6394447,138
results/06_tiger/lib1_MappedOn_tair10,Chr3,12655516,12655875,12655696,359
results/06_tiger/lib1_MappedOn_tair10,Chr3,13452558,13452603,13452580,45
results/06_tiger/lib1_MappedOn_tair10,Chr5,17592456,17593395,17592926,939
results/06_tiger/lib1_MappedOn_tair10,Chr5,26531283,26531901,26531592,618
results/06_tiger/lib10_MappedOn_tair10,Chr1,29368595,29368894,29368745,299
results/06_tiger/lib10_MappedOn_tair10,Chr2,1160586,1160806,1160696,220
results/06_tiger/lib10_MappedOn_tair10,Chr2,2736404,2737168,2736786,764
results/06_tiger/lib10_MappedOn_tair10,Chr3,1612480,1614210,1613345,1730
results/06_tiger/lib10_MappedOn_tair10,Chr3,15951705,15952384,15952045,679
results/06_tiger/lib10_MappedOn_tair10,Chr4,8637474,8638920,8638197,1446
results/06_tiger/lib10_MappedOn_tair10,Chr4,10929763,10930254,10930009,491
results/06_tiger/lib10_MappedOn_tair10,Chr5,9718504,9718811,9718658,307
results/06_tiger/lib11_MappedOn_tair10,Chr2,9485579,9486202,9485891,623
results/06_tiger/lib11_MappedOn_tair10,Chr3,9052541,9052605,9052573,64
results/06_tiger/lib11_MappedOn_tair10,Chr3,21037757,21039252,21038505,1495
results/06_tiger/lib11_MappedOn_tair10,Chr4,11255254,11255667,11255460,413
results/06_tiger/lib12_MappedOn_tair10,Chr1,810708,834960,822834,24252
results/06_tiger/lib12_MappedOn_tair10,Chr1,6877967,6879348,6878657,1381
results/06_tiger/lib12_MappedOn_tair10,Chr1,9925770,9926005,9925888,235
results/06_tiger/lib12_MappedOn_tair10,Chr2,10061181,10061238,10061209,57
results/06_tiger/lib12_MappedOn_tair10,Chr2,16609910,16611286,16610598,1376
results/06_tiger/lib12_MappedOn_tair10,Chr3,11284558,11284993,11284776,435
results/06_tiger/lib12_MappedOn_tair10,Chr4,1522729,1523208,1522969,479
results/06_tiger/lib12_MappedOn_tair10,Chr4,5454611,5454736,5454673,125
results/06_tiger/lib13_MappedOn_tair10,Chr1,16466127,16466824,16466475,697
results/06_tiger/lib13_MappedOn_tair10,Chr2,1603420,1603581,1603500,161
results/06_tiger/lib13_MappedOn_tair10,Chr2,12927864,12928898,12928381,1034
results/06_tiger/lib13_MappedOn_tair10,Chr3,10893006,10893104,10893055,98
results/06_tiger/lib13_MappedOn_tair10,Chr4,5373230,5373313,5373272,83
results/06_tiger/lib13_MappedOn_tair10,Chr4,16714963,16715183,16715073,220
results/06_tiger/lib13_MappedOn_tair10,Chr5,15775861,15775883,15775872,22
results/06_tiger/lib14_MappedOn_tair10,Chr1,16874585,16874834,16874709,249
results/06_tiger/lib14_MappedOn_tair10,Chr2,6651373,6652029,6651701,656
results/06_tiger/lib14_MappedOn_tair10,Chr2,14585791,14586189,14585990,398
results/06_tiger/lib14_MappedOn_tair10,Chr4,7253399,7254097,7253748,698
results/06_tiger/lib14_MappedOn_tair10,Chr4,9297423,9297714,9297569,291
results/06_tiger/lib14_MappedOn_tair10,Chr5,7891086,7892068,7891577,982
results/06_tiger/lib15_MappedOn_tair10,Chr1,119359,119470,119415,111
results/06_tiger/lib15_MappedOn_tair10,Chr1,19831848,19832145,19831996,297
results/06_tiger/lib15_MappedOn_tair10,Chr2,9932888,9933981,9933434,1093
results/06_tiger/lib15_MappedOn_tair10,Chr3,18451528,18451993,18451760,465
results/06_tiger/lib15_MappedOn_tair10,Chr4,7906930,7906964,7906947,34
results/06_tiger/lib15_MappedOn_tair10,Chr4,15030366,15030989,15030678,623
results/06_tiger/lib15_MappedOn_tair10,Chr5,13773957,13774435,13774196,478
