lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,489092,523868,506480,34776
results/06_tiger/lib1_MappedOn_tair10,Chr1,19478855,19479387,19479121,532
results/06_tiger/lib1_MappedOn_tair10,Chr3,10046715,10047717,10047216,1002
results/06_tiger/lib1_MappedOn_tair10,Chr3,23158752,23159744,23159248,992
results/06_tiger/lib1_MappedOn_tair10,Chr4,1021132,1021323,1021228,191
results/06_tiger/lib1_MappedOn_tair10,Chr4,7552911,7553239,7553075,328
results/06_tiger/lib1_MappedOn_tair10,Chr5,7229366,7229441,7229404,75
results/06_tiger/lib1_MappedOn_tair10,Chr5,21383162,21385382,21384272,2220
results/06_tiger/lib10_MappedOn_tair10,Chr1,10075837,10075851,10075844,14
results/06_tiger/lib10_MappedOn_tair10,Chr1,10739193,10739418,10739305,225
results/06_tiger/lib10_MappedOn_tair10,Chr1,26708448,26710433,26709440,1985
results/06_tiger/lib10_MappedOn_tair10,Chr2,10125781,10126799,10126290,1018
results/06_tiger/lib10_MappedOn_tair10,Chr3,8167986,8168587,8168286,601
results/06_tiger/lib10_MappedOn_tair10,Chr3,9053409,9053546,9053477,137
results/06_tiger/lib10_MappedOn_tair10,Chr3,15882101,15883006,15882553,905
results/06_tiger/lib10_MappedOn_tair10,Chr5,4936181,4937037,4936609,856
results/06_tiger/lib10_MappedOn_tair10,Chr5,8189690,8189742,8189716,52
results/06_tiger/lib10_MappedOn_tair10,Chr5,18343340,18343494,18343417,154
results/06_tiger/lib11_MappedOn_tair10,Chr2,11836168,11836534,11836351,366
results/06_tiger/lib11_MappedOn_tair10,Chr2,18494119,18494403,18494261,284
results/06_tiger/lib11_MappedOn_tair10,Chr3,11268860,11269724,11269292,864
results/06_tiger/lib11_MappedOn_tair10,Chr4,13213899,13214533,13214216,634
results/06_tiger/lib11_MappedOn_tair10,Chr5,2698152,2701706,2699929,3554
results/06_tiger/lib12_MappedOn_tair10,Chr1,9831114,9832004,9831559,890
results/06_tiger/lib12_MappedOn_tair10,Chr1,11444922,11445988,11445455,1066
results/06_tiger/lib12_MappedOn_tair10,Chr1,26548958,26549570,26549264,612
results/06_tiger/lib12_MappedOn_tair10,Chr2,6503905,6504475,6504190,570
results/06_tiger/lib12_MappedOn_tair10,Chr3,16596395,16596574,16596485,179
results/06_tiger/lib12_MappedOn_tair10,Chr4,7410638,7412527,7411582,1889
results/06_tiger/lib12_MappedOn_tair10,Chr5,17733426,17733675,17733550,249
results/06_tiger/lib13_MappedOn_tair10,Chr1,11863177,11864161,11863669,984
results/06_tiger/lib13_MappedOn_tair10,Chr1,20873857,20873858,20873857,1
results/06_tiger/lib13_MappedOn_tair10,Chr2,7084430,7084915,7084672,485
results/06_tiger/lib13_MappedOn_tair10,Chr3,18858207,18860061,18859134,1854
results/06_tiger/lib13_MappedOn_tair10,Chr4,6929713,6931668,6930691,1955
results/06_tiger/lib13_MappedOn_tair10,Chr4,8985235,8985512,8985373,277
results/06_tiger/lib13_MappedOn_tair10,Chr5,8196000,8196078,8196039,78
results/06_tiger/lib13_MappedOn_tair10,Chr5,24885576,24885711,24885644,135
results/06_tiger/lib14_MappedOn_tair10,Chr1,16280733,16308345,16294539,27612
results/06_tiger/lib14_MappedOn_tair10,Chr1,16742504,16764514,16753509,22010
results/06_tiger/lib14_MappedOn_tair10,Chr2,13192518,13193268,13192893,750
results/06_tiger/lib14_MappedOn_tair10,Chr5,1415757,1416367,1416062,610
results/06_tiger/lib14_MappedOn_tair10,Chr5,26023230,26023410,26023320,180
results/06_tiger/lib15_MappedOn_tair10,Chr2,1989786,1989878,1989832,92
results/06_tiger/lib15_MappedOn_tair10,Chr3,9288010,9288352,9288181,342
results/06_tiger/lib15_MappedOn_tair10,Chr3,11763021,11763312,11763167,291
results/06_tiger/lib15_MappedOn_tair10,Chr4,5598642,5599345,5598994,703
results/06_tiger/lib15_MappedOn_tair10,Chr5,9355769,9356501,9356135,732
results/06_tiger/lib15_MappedOn_tair10,Chr5,13633544,13633584,13633564,40
results/06_tiger/lib16_MappedOn_tair10,Chr1,24902193,24902250,24902221,57
results/06_tiger/lib16_MappedOn_tair10,Chr2,102250,102920,102585,670
results/06_tiger/lib16_MappedOn_tair10,Chr3,11961835,11961945,11961890,110
results/06_tiger/lib16_MappedOn_tair10,Chr3,22129385,22129894,22129639,509
