lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,7638330,7638404,7638367,74
results/06_tiger/lib1_MappedOn_tair10,Chr1,26773025,26778696,26775861,5671
results/06_tiger/lib1_MappedOn_tair10,Chr2,7521601,7521865,7521733,264
results/06_tiger/lib1_MappedOn_tair10,Chr2,11592582,11592596,11592589,14
results/06_tiger/lib1_MappedOn_tair10,Chr2,19010975,19012165,19011570,1190
results/06_tiger/lib1_MappedOn_tair10,Chr3,5743698,5743865,5743782,167
results/06_tiger/lib1_MappedOn_tair10,Chr4,7808397,7808716,7808557,319
results/06_tiger/lib1_MappedOn_tair10,Chr5,18606497,18606578,18606537,81
results/06_tiger/lib10_MappedOn_tair10,Chr1,24497411,24498026,24497719,615
results/06_tiger/lib10_MappedOn_tair10,Chr2,373169,373551,373360,382
results/06_tiger/lib10_MappedOn_tair10,Chr2,15829934,15830345,15830140,411
results/06_tiger/lib10_MappedOn_tair10,Chr3,10513917,10514034,10513975,117
results/06_tiger/lib10_MappedOn_tair10,Chr3,18789568,18790159,18789864,591
results/06_tiger/lib10_MappedOn_tair10,Chr4,6444538,6446537,6445538,1999
results/06_tiger/lib10_MappedOn_tair10,Chr5,15415581,15416305,15415943,724
results/06_tiger/lib10_MappedOn_tair10,Chr5,26807984,26809016,26808500,1032
results/06_tiger/lib11_MappedOn_tair10,Chr1,21708407,21708646,21708527,239
results/06_tiger/lib11_MappedOn_tair10,Chr2,8655375,8656118,8655747,743
results/06_tiger/lib11_MappedOn_tair10,Chr2,14323071,14323444,14323257,373
results/06_tiger/lib11_MappedOn_tair10,Chr3,1460881,1461869,1461375,988
results/06_tiger/lib11_MappedOn_tair10,Chr4,5423854,5424464,5424159,610
results/06_tiger/lib11_MappedOn_tair10,Chr4,17377239,17379236,17378237,1997
results/06_tiger/lib11_MappedOn_tair10,Chr5,1921636,1922659,1922148,1023
results/06_tiger/lib11_MappedOn_tair10,Chr5,21284432,21285263,21284848,831
results/06_tiger/lib12_MappedOn_tair10,Chr2,6204285,6208524,6206405,4239
results/06_tiger/lib12_MappedOn_tair10,Chr2,19017749,19018400,19018075,651
results/06_tiger/lib12_MappedOn_tair10,Chr3,9983418,9983469,9983444,51
results/06_tiger/lib12_MappedOn_tair10,Chr4,9391436,9391863,9391650,427
results/06_tiger/lib12_MappedOn_tair10,Chr4,17634830,17635606,17635218,776
