lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,21376723,21376874,21376799,151
results/06_tiger/lib1_MappedOn_tair10,Chr2,205186,216827,211006,11641
results/06_tiger/lib1_MappedOn_tair10,Chr2,1602760,1603144,1602952,384
results/06_tiger/lib1_MappedOn_tair10,Chr2,14003738,14003867,14003802,129
results/06_tiger/lib1_MappedOn_tair10,Chr2,18715904,18716511,18716208,607
results/06_tiger/lib1_MappedOn_tair10,Chr3,7684228,7684674,7684451,446
results/06_tiger/lib1_MappedOn_tair10,Chr3,11602335,11603603,11602969,1268
results/06_tiger/lib1_MappedOn_tair10,Chr4,1338353,1338596,1338475,243
results/06_tiger/lib1_MappedOn_tair10,Chr5,9219662,9220041,9219852,379
results/06_tiger/lib1_MappedOn_tair10,Chr5,18536682,18537737,18537210,1055
results/06_tiger/lib10_MappedOn_tair10,Chr1,4007872,4027386,4017629,19514
results/06_tiger/lib10_MappedOn_tair10,Chr1,17769078,17771658,17770368,2580
results/06_tiger/lib10_MappedOn_tair10,Chr1,29185056,29185742,29185399,686
results/06_tiger/lib10_MappedOn_tair10,Chr3,11731477,11731647,11731562,170
results/06_tiger/lib10_MappedOn_tair10,Chr3,22164323,22164367,22164345,44
results/06_tiger/lib10_MappedOn_tair10,Chr4,10591056,10591341,10591198,285
results/06_tiger/lib10_MappedOn_tair10,Chr5,14109919,14110225,14110072,306
results/06_tiger/lib11_MappedOn_tair10,Chr1,7782331,7782726,7782529,395
results/06_tiger/lib11_MappedOn_tair10,Chr1,16453953,16460839,16457396,6886
results/06_tiger/lib11_MappedOn_tair10,Chr1,30275837,30276891,30276364,1054
results/06_tiger/lib11_MappedOn_tair10,Chr2,1680007,1680074,1680041,67
results/06_tiger/lib11_MappedOn_tair10,Chr2,12190874,12191859,12191366,985
results/06_tiger/lib11_MappedOn_tair10,Chr3,11273854,11274867,11274360,1013
results/06_tiger/lib11_MappedOn_tair10,Chr3,22777809,22777968,22777889,159
results/06_tiger/lib11_MappedOn_tair10,Chr5,9278777,9280346,9279561,1569
results/06_tiger/lib11_MappedOn_tair10,Chr5,26614675,26615046,26614861,371
results/06_tiger/lib12_MappedOn_tair10,Chr1,8452981,8453291,8453136,310
results/06_tiger/lib12_MappedOn_tair10,Chr1,10944048,10944425,10944236,377
results/06_tiger/lib12_MappedOn_tair10,Chr1,16713007,16713540,16713273,533
results/06_tiger/lib12_MappedOn_tair10,Chr2,6285839,6285965,6285902,126
results/06_tiger/lib12_MappedOn_tair10,Chr3,4993792,4994394,4994093,602
results/06_tiger/lib12_MappedOn_tair10,Chr3,18803084,18803571,18803328,487
results/06_tiger/lib12_MappedOn_tair10,Chr4,10022478,10023034,10022756,556
results/06_tiger/lib12_MappedOn_tair10,Chr5,9282706,9282858,9282782,152
results/06_tiger/lib13_MappedOn_tair10,Chr1,13079700,13079789,13079744,89
results/06_tiger/lib13_MappedOn_tair10,Chr1,30203348,30205256,30204302,1908
results/06_tiger/lib13_MappedOn_tair10,Chr2,6922141,6926280,6924211,4139
results/06_tiger/lib13_MappedOn_tair10,Chr2,16946984,16947789,16947386,805
results/06_tiger/lib13_MappedOn_tair10,Chr2,18174768,18177528,18176148,2760
results/06_tiger/lib13_MappedOn_tair10,Chr3,18515877,18516310,18516093,433
results/06_tiger/lib13_MappedOn_tair10,Chr4,5242222,5242392,5242307,170
results/06_tiger/lib13_MappedOn_tair10,Chr5,386043,386403,386223,360
results/06_tiger/lib13_MappedOn_tair10,Chr5,15587983,15588324,15588153,341
results/06_tiger/lib14_MappedOn_tair10,Chr1,8387666,8387730,8387698,64
results/06_tiger/lib14_MappedOn_tair10,Chr1,28446813,28454138,28450475,7325
results/06_tiger/lib14_MappedOn_tair10,Chr2,440814,442839,441826,2025
results/06_tiger/lib14_MappedOn_tair10,Chr2,14886042,14886448,14886245,406
results/06_tiger/lib14_MappedOn_tair10,Chr3,16566264,16566529,16566396,265
results/06_tiger/lib14_MappedOn_tair10,Chr4,5642458,5642542,5642500,84
results/06_tiger/lib14_MappedOn_tair10,Chr4,11868014,11868703,11868358,689
results/06_tiger/lib14_MappedOn_tair10,Chr5,9423450,9423506,9423478,56
results/06_tiger/lib14_MappedOn_tair10,Chr5,22976672,22977475,22977074,803
results/06_tiger/lib15_MappedOn_tair10,Chr1,11078757,11079746,11079251,989
results/06_tiger/lib15_MappedOn_tair10,Chr1,16873975,16874585,16874280,610
results/06_tiger/lib15_MappedOn_tair10,Chr3,8928659,8928766,8928713,107
results/06_tiger/lib15_MappedOn_tair10,Chr4,6906043,6906296,6906169,253
results/06_tiger/lib15_MappedOn_tair10,Chr5,10637741,10638075,10637908,334
results/06_tiger/lib15_MappedOn_tair10,Chr5,13771680,13772347,13772014,667
results/06_tiger/lib16_MappedOn_tair10,Chr1,771862,771891,771876,29
results/06_tiger/lib16_MappedOn_tair10,Chr1,13454946,13456051,13455498,1105
results/06_tiger/lib16_MappedOn_tair10,Chr1,20770459,20771879,20771169,1420
results/06_tiger/lib16_MappedOn_tair10,Chr2,5676455,5678203,5677329,1748
results/06_tiger/lib16_MappedOn_tair10,Chr3,10051572,10053772,10052672,2200
results/06_tiger/lib16_MappedOn_tair10,Chr4,5373478,5373979,5373728,501
results/06_tiger/lib16_MappedOn_tair10,Chr5,7798723,7798852,7798787,129
results/06_tiger/lib16_MappedOn_tair10,Chr5,10452318,10452748,10452533,430
results/06_tiger/lib16_MappedOn_tair10,Chr5,17993396,17994346,17993871,950
results/06_tiger/lib17_MappedOn_tair10,Chr1,10220671,10262456,10241563,41785
results/06_tiger/lib17_MappedOn_tair10,Chr1,13343789,13344053,13343921,264
results/06_tiger/lib17_MappedOn_tair10,Chr1,16269367,16269482,16269425,115
results/06_tiger/lib17_MappedOn_tair10,Chr2,347128,347395,347262,267
results/06_tiger/lib17_MappedOn_tair10,Chr2,10529243,10530606,10529925,1363
results/06_tiger/lib17_MappedOn_tair10,Chr2,11991100,11991344,11991222,244
results/06_tiger/lib17_MappedOn_tair10,Chr2,14149230,14149827,14149528,597
results/06_tiger/lib17_MappedOn_tair10,Chr3,5862331,5863076,5862703,745
results/06_tiger/lib17_MappedOn_tair10,Chr3,17761660,17762772,17762216,1112
results/06_tiger/lib17_MappedOn_tair10,Chr5,9378963,9379676,9379319,713
results/06_tiger/lib17_MappedOn_tair10,Chr5,24886349,24887589,24886969,1240
results/06_tiger/lib18_MappedOn_tair10,Chr1,9306076,9308755,9307416,2679
results/06_tiger/lib18_MappedOn_tair10,Chr1,17334022,17334397,17334210,375
results/06_tiger/lib18_MappedOn_tair10,Chr1,26514850,26515341,26515096,491
results/06_tiger/lib18_MappedOn_tair10,Chr2,112950,113118,113034,168
results/06_tiger/lib18_MappedOn_tair10,Chr2,1052729,1052931,1052830,202
results/06_tiger/lib18_MappedOn_tair10,Chr5,432083,433890,432987,1807
results/06_tiger/lib18_MappedOn_tair10,Chr5,8921770,8922736,8922253,966
results/06_tiger/lib18_MappedOn_tair10,Chr5,21610383,21611247,21610815,864
results/06_tiger/lib18_MappedOn_tair10,Chr5,22774265,22774269,22774267,4
results/06_tiger/lib19_MappedOn_tair10,Chr2,10612313,10624282,10618297,11969
results/06_tiger/lib19_MappedOn_tair10,Chr3,5826959,5829997,5828478,3038
results/06_tiger/lib19_MappedOn_tair10,Chr4,5426405,5427310,5426857,905
results/06_tiger/lib19_MappedOn_tair10,Chr4,18317448,18320362,18318905,2914
results/06_tiger/lib19_MappedOn_tair10,Chr5,8010803,8011289,8011046,486
results/06_tiger/lib19_MappedOn_tair10,Chr5,26702065,26702777,26702421,712
results/06_tiger/lib2_MappedOn_tair10,Chr1,8009021,8009216,8009119,195
results/06_tiger/lib2_MappedOn_tair10,Chr1,17245206,17246358,17245782,1152
results/06_tiger/lib2_MappedOn_tair10,Chr1,23347643,23348071,23347857,428
results/06_tiger/lib2_MappedOn_tair10,Chr2,18822201,18822551,18822376,350
results/06_tiger/lib2_MappedOn_tair10,Chr3,1344991,1345335,1345163,344
results/06_tiger/lib2_MappedOn_tair10,Chr3,8267569,8267660,8267615,91
results/06_tiger/lib2_MappedOn_tair10,Chr4,5232311,5232878,5232595,567
results/06_tiger/lib2_MappedOn_tair10,Chr5,13752856,13753947,13753402,1091
results/06_tiger/lib2_MappedOn_tair10,Chr5,20943406,20943661,20943534,255
results/06_tiger/lib2_MappedOn_tair10,Chr5,25972653,25973232,25972943,579
results/06_tiger/lib20_MappedOn_tair10,Chr1,17190409,17190441,17190425,32
results/06_tiger/lib20_MappedOn_tair10,Chr2,483299,484028,483663,729
results/06_tiger/lib20_MappedOn_tair10,Chr2,12345097,12346273,12345685,1176
results/06_tiger/lib20_MappedOn_tair10,Chr3,16032477,16034701,16033589,2224
results/06_tiger/lib20_MappedOn_tair10,Chr3,16804891,16805094,16804993,203
results/06_tiger/lib20_MappedOn_tair10,Chr4,5755243,5755312,5755277,69
results/06_tiger/lib20_MappedOn_tair10,Chr4,7435519,7435812,7435665,293
results/06_tiger/lib20_MappedOn_tair10,Chr5,8562863,8562932,8562897,69
results/06_tiger/lib20_MappedOn_tair10,Chr5,26527327,26527681,26527504,354
results/06_tiger/lib21_MappedOn_tair10,Chr1,1234740,1236971,1235856,2231
results/06_tiger/lib21_MappedOn_tair10,Chr1,20504185,20504854,20504519,669
results/06_tiger/lib21_MappedOn_tair10,Chr2,11195687,11199080,11197383,3393
results/06_tiger/lib21_MappedOn_tair10,Chr2,12205751,12206209,12205980,458
