lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,6866884,6867502,6867193,618
results/06_tiger/lib1_MappedOn_tair10,Chr2,10188429,10189782,10189105,1353
results/06_tiger/lib1_MappedOn_tair10,Chr3,11085472,11087101,11086286,1629
results/06_tiger/lib1_MappedOn_tair10,Chr3,15700406,15705634,15703020,5228
results/06_tiger/lib1_MappedOn_tair10,Chr4,5244091,5244308,5244199,217
results/06_tiger/lib1_MappedOn_tair10,Chr4,7961571,7961854,7961713,283
results/06_tiger/lib1_MappedOn_tair10,Chr5,3048902,3049216,3049059,314
results/06_tiger/lib1_MappedOn_tair10,Chr5,9713163,9716705,9714934,3542
results/06_tiger/lib1_MappedOn_tair10,Chr5,26766446,26768820,26767633,2374
results/06_tiger/lib10_MappedOn_tair10,Chr1,16777356,16777627,16777492,271
results/06_tiger/lib10_MappedOn_tair10,Chr1,22421962,22422002,22421982,40
results/06_tiger/lib10_MappedOn_tair10,Chr1,27170541,27171620,27171081,1079
results/06_tiger/lib10_MappedOn_tair10,Chr2,594925,595133,595029,208
results/06_tiger/lib10_MappedOn_tair10,Chr2,16694743,16695529,16695136,786
results/06_tiger/lib10_MappedOn_tair10,Chr3,1469415,1470615,1470015,1200
results/06_tiger/lib10_MappedOn_tair10,Chr3,16741780,16743016,16742398,1236
results/06_tiger/lib10_MappedOn_tair10,Chr4,16747876,16748312,16748094,436
results/06_tiger/lib10_MappedOn_tair10,Chr5,25843548,25843784,25843666,236
results/06_tiger/lib11_MappedOn_tair10,Chr1,18181724,18182647,18182186,923
results/06_tiger/lib11_MappedOn_tair10,Chr2,7223548,7223725,7223636,177
results/06_tiger/lib11_MappedOn_tair10,Chr4,5986330,5986767,5986548,437
results/06_tiger/lib11_MappedOn_tair10,Chr4,13217351,13217586,13217469,235
results/06_tiger/lib11_MappedOn_tair10,Chr5,9050101,9050405,9050253,304
results/06_tiger/lib12_MappedOn_tair10,Chr1,7312177,7312520,7312349,343
results/06_tiger/lib12_MappedOn_tair10,Chr1,17963284,17963708,17963496,424
results/06_tiger/lib12_MappedOn_tair10,Chr2,6758522,6758681,6758602,159
results/06_tiger/lib12_MappedOn_tair10,Chr3,3090644,3091683,3091164,1039
results/06_tiger/lib12_MappedOn_tair10,Chr3,16809083,16809178,16809131,95
results/06_tiger/lib12_MappedOn_tair10,Chr4,1399779,1399999,1399889,220
results/06_tiger/lib12_MappedOn_tair10,Chr4,8981423,8981578,8981501,155
results/06_tiger/lib12_MappedOn_tair10,Chr5,13470581,13470955,13470768,374
results/06_tiger/lib12_MappedOn_tair10,Chr5,26531283,26531901,26531592,618
results/06_tiger/lib13_MappedOn_tair10,Chr1,6138892,6139753,6139322,861
results/06_tiger/lib13_MappedOn_tair10,Chr1,19314387,19314949,19314668,562
results/06_tiger/lib13_MappedOn_tair10,Chr1,25911230,25912006,25911618,776
results/06_tiger/lib13_MappedOn_tair10,Chr2,13014497,13014608,13014553,111
results/06_tiger/lib13_MappedOn_tair10,Chr3,9376338,9377472,9376905,1134
results/06_tiger/lib13_MappedOn_tair10,Chr4,5371924,5372087,5372006,163
results/06_tiger/lib13_MappedOn_tair10,Chr4,17534272,17534393,17534332,121
results/06_tiger/lib13_MappedOn_tair10,Chr5,8031659,8032290,8031975,631
results/06_tiger/lib14_MappedOn_tair10,Chr1,5130149,5130323,5130236,174
results/06_tiger/lib14_MappedOn_tair10,Chr1,9957465,9957574,9957519,109
results/06_tiger/lib14_MappedOn_tair10,Chr1,25934003,25934094,25934049,91
results/06_tiger/lib14_MappedOn_tair10,Chr3,9043799,9043978,9043889,179
results/06_tiger/lib14_MappedOn_tair10,Chr4,156431,156660,156545,229
results/06_tiger/lib14_MappedOn_tair10,Chr4,7368777,7368881,7368829,104
results/06_tiger/lib14_MappedOn_tair10,Chr5,10260844,10261005,10260924,161
results/06_tiger/lib14_MappedOn_tair10,Chr5,21872490,21873886,21873188,1396
results/06_tiger/lib15_MappedOn_tair10,Chr1,24213495,24213679,24213587,184
results/06_tiger/lib15_MappedOn_tair10,Chr2,163047,163192,163119,145
results/06_tiger/lib15_MappedOn_tair10,Chr2,5925279,5925380,5925329,101
results/06_tiger/lib15_MappedOn_tair10,Chr3,17886265,17887548,17886907,1283
results/06_tiger/lib15_MappedOn_tair10,Chr5,15797809,15797989,15797899,180
results/06_tiger/lib15_MappedOn_tair10,Chr5,25652586,25653030,25652808,444
results/06_tiger/lib16_MappedOn_tair10,Chr1,18178807,18179592,18179199,785
results/06_tiger/lib16_MappedOn_tair10,Chr4,1062111,1062297,1062204,186
results/06_tiger/lib16_MappedOn_tair10,Chr4,9995729,9996262,9995995,533
results/06_tiger/lib16_MappedOn_tair10,Chr5,8733909,8735564,8734737,1655
results/06_tiger/lib16_MappedOn_tair10,Chr5,24388557,24388948,24388753,391
results/06_tiger/lib17_MappedOn_tair10,Chr1,7819680,7820470,7820075,790
results/06_tiger/lib17_MappedOn_tair10,Chr1,22876842,22876922,22876882,80
results/06_tiger/lib17_MappedOn_tair10,Chr2,15377532,15378644,15378088,1112
results/06_tiger/lib17_MappedOn_tair10,Chr3,3290911,3308301,3299606,17390
results/06_tiger/lib17_MappedOn_tair10,Chr4,596680,596703,596692,23
results/06_tiger/lib17_MappedOn_tair10,Chr5,14536000,14536442,14536221,442
results/06_tiger/lib18_MappedOn_tair10,Chr1,12613181,12613916,12613549,735
results/06_tiger/lib18_MappedOn_tair10,Chr2,2162369,2177365,2169867,14996
results/06_tiger/lib18_MappedOn_tair10,Chr2,5520594,5522177,5521386,1583
results/06_tiger/lib18_MappedOn_tair10,Chr4,256116,256287,256202,171
results/06_tiger/lib18_MappedOn_tair10,Chr4,11722192,11722896,11722544,704
results/06_tiger/lib18_MappedOn_tair10,Chr5,10799034,10799150,10799092,116
results/06_tiger/lib19_MappedOn_tair10,Chr1,13142639,13142745,13142692,106
results/06_tiger/lib19_MappedOn_tair10,Chr1,17060556,17061140,17060848,584
results/06_tiger/lib19_MappedOn_tair10,Chr1,23248391,23250948,23249669,2557
results/06_tiger/lib19_MappedOn_tair10,Chr2,6543825,6544214,6544019,389
