lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,2393259,2393432,2393345,173
results/06_tiger/lib1_MappedOn_tair10,Chr1,25009297,25009678,25009487,381
results/06_tiger/lib1_MappedOn_tair10,Chr2,833075,833753,833414,678
results/06_tiger/lib1_MappedOn_tair10,Chr5,22259361,22259859,22259610,498
results/06_tiger/lib10_MappedOn_tair10,Chr1,2529296,2529477,2529386,181
results/06_tiger/lib10_MappedOn_tair10,Chr2,387431,387843,387637,412
results/06_tiger/lib10_MappedOn_tair10,Chr2,1469040,1469676,1469358,636
results/06_tiger/lib10_MappedOn_tair10,Chr3,403123,404151,403637,1028
results/06_tiger/lib10_MappedOn_tair10,Chr3,16675192,16675717,16675454,525
results/06_tiger/lib10_MappedOn_tair10,Chr3,19915473,19915870,19915671,397
results/06_tiger/lib10_MappedOn_tair10,Chr4,7459057,7462068,7460563,3011
results/06_tiger/lib10_MappedOn_tair10,Chr5,16654084,16654304,16654194,220
results/06_tiger/lib10_MappedOn_tair10,Chr5,21627363,21628457,21627910,1094
results/06_tiger/lib11_MappedOn_tair10,Chr1,28220921,28221593,28221257,672
results/06_tiger/lib11_MappedOn_tair10,Chr2,421484,421556,421520,72
results/06_tiger/lib11_MappedOn_tair10,Chr2,6710907,6711644,6711275,737
results/06_tiger/lib11_MappedOn_tair10,Chr2,16770567,16770805,16770686,238
results/06_tiger/lib11_MappedOn_tair10,Chr3,875100,875992,875546,892
results/06_tiger/lib11_MappedOn_tair10,Chr3,11812162,11812285,11812224,123
results/06_tiger/lib11_MappedOn_tair10,Chr4,349991,350842,350417,851
results/06_tiger/lib11_MappedOn_tair10,Chr5,21153977,21154875,21154426,898
results/06_tiger/lib11_MappedOn_tair10,Chr5,23910022,23910058,23910040,36
results/06_tiger/lib12_MappedOn_tair10,Chr1,11181306,11183383,11182344,2077
results/06_tiger/lib12_MappedOn_tair10,Chr2,8423288,8423349,8423318,61
results/06_tiger/lib12_MappedOn_tair10,Chr4,5365454,5365591,5365522,137
results/06_tiger/lib12_MappedOn_tair10,Chr4,12065251,12065759,12065505,508
results/06_tiger/lib12_MappedOn_tair10,Chr4,16843896,16844468,16844182,572
results/06_tiger/lib13_MappedOn_tair10,Chr1,5359735,5360032,5359883,297
results/06_tiger/lib13_MappedOn_tair10,Chr3,5901705,5902226,5901965,521
results/06_tiger/lib13_MappedOn_tair10,Chr3,11384466,11384887,11384676,421
results/06_tiger/lib13_MappedOn_tair10,Chr3,16119403,16121860,16120631,2457
results/06_tiger/lib13_MappedOn_tair10,Chr4,156944,157203,157074,259
